Time Step,True rot_1,Predicted rot_1,Error
470,-0.99551296,-0.99684864,0.0013356805
471,-0.995569,-0.9971866,0.0016176105
472,-0.9956685,-0.99752885,0.0018603802
473,-0.99575794,-0.9978031,0.0020451546
474,-0.9958231,-0.9979051,0.0020819902
475,-0.9959305,-0.99798054,0.0020500422
476,-0.99599636,-0.9981423,0.002145946
477,-0.9959945,-0.99828887,0.0022943616
478,-0.9960549,-0.9983554,0.0023005009
479,-0.9961512,-0.99847287,0.0023216605
480,-0.9963946,-0.99861246,0.0022178888
481,-0.996618,-0.99889183,0.0022738576
482,-0.99671495,-0.9991707,0.002455771
483,-0.9970261,-0.9993311,0.0023050308
484,-0.9970794,-0.9997231,0.0026437044
485,-0.99708307,-0.99986565,0.0027825832
486,-0.997222,-0.99992436,0.0027023554
487,-0.99745756,-1.000066,0.002608478
488,-0.9975007,-1.0002686,0.002767861
489,-0.9976388,-1.0002205,0.0025817156
490,-0.99764556,-1.0002367,0.0025911927
491,-0.99770695,-1.0000918,0.0023848414
492,-0.99779016,-0.9999657,0.0021755695
493,-0.9979583,-0.99985206,0.0018937588
494,-0.99805576,-0.9998046,0.0017488599
495,-0.99818087,-0.9996711,0.0014902353
496,-0.99822766,-0.9995847,0.001357019
497,-0.9982549,-0.9994059,0.0011510253
498,-0.998317,-0.9992052,0.0008881688
499,-0.9984844,-0.9990459,0.00056153536
500,-0.9985859,-0.99902874,0.0004428625
501,-0.998686,-0.9989875,0.0003014803
502,-0.99873745,-0.9989917,0.00025427341
503,-0.998759,-0.999065,0.00030601025
504,-0.9988053,-0.99927694,0.00047165155
505,-0.99878806,-0.999886,0.0010979176
506,-0.9987795,-0.99955225,0.0007727742
507,-0.99881977,-0.99925625,0.0004364848
508,-0.9988463,-0.99838376,-0.00046253204
509,-0.9988842,-0.9982945,-0.00058972836
510,-0.99893564,-0.99872386,-0.0002117753
511,-0.99893147,-0.9990001,6.8604946e-05
512,-0.998918,-0.99818975,-0.00072824955
513,-0.9989263,-0.99714786,-0.0017784238
514,-0.99892664,-0.99607134,-0.002855301
515,-0.9989648,-0.99514586,-0.0038189292
516,-0.9989832,-0.99454135,-0.0044418573
517,-0.9990176,-0.99429715,-0.0047204494
518,-0.99903965,-0.9944959,-0.0045437217
519,-0.9990716,-0.99506056,-0.004011035
520,-0.99914914,-0.9959374,-0.0032117367
521,-0.9992121,-0.9970336,-0.0021784902
522,-0.99923325,-0.9981151,-0.0011181235
523,-0.9992318,-0.99891454,-0.00031727552
524,-0.9992786,-0.99927336,-5.2452087e-06
525,-0.99928635,-0.9996185,0.00033211708
526,-0.9993674,-1.000046,0.0006785989
527,-0.9994227,-1.0005109,0.001088202
528,-0.9994683,-1.0009333,0.001464963
529,-0.99950266,-1.0013089,0.0018062592
530,-0.9994985,-1.0015821,0.0020836592
531,-0.99954444,-1.0017716,0.0022271276
532,-0.9995922,-1.0019132,0.0023210049
533,-0.99961454,-1.0019728,0.0023582578
534,-0.99965274,-1.0019456,0.0022928715
535,-0.9996708,-1.0019101,0.002239287
536,-0.9996895,-1.0018442,0.0021546483
537,-0.99971205,-1.0017532,0.002041161
538,-0.9997559,-1.0016155,0.0018596053
539,-0.9998041,-1.001469,0.0016649365
540,-0.99986327,-1.001293,0.001429677
541,-0.9998812,-1.0010818,0.0012006164
542,-0.9998701,-1.0008384,0.00096827745
543,-0.99988276,-1.0005305,0.0006477237
544,-0.9998696,-1.0001733,0.00030374527
545,-0.9998825,-0.9997735,-0.000109016895
546,-0.99986947,-0.9993477,-0.00052177906
547,-0.9998929,-0.99891675,-0.00097614527
548,-0.9999119,-0.9985904,-0.0013214946
549,-0.99991095,-0.99838275,-0.0015282035
550,-0.99991834,-0.998241,-0.0016773343
551,-0.99989545,-0.9981865,-0.0017089248
552,-0.9999002,-0.99822766,-0.0016725659
553,-0.99989355,-0.97399384,-0.025899708
554,-0.17443506,0.028233528,-0.20266859
555,-0.17438154,-0.18877335,0.01439181
556,-0.17435133,-0.17354678,-0.0008045584
557,-0.17438234,-0.17079572,-0.00358662
558,-0.17402203,-0.16703565,-0.0069863796
559,-0.17346667,-0.16575043,-0.0077162385
560,-0.17292303,-0.16705713,-0.0058659017
561,-0.17261986,-0.16842489,-0.004194975
562,-0.17230895,-0.16934764,-0.0029613078
563,-0.17162871,-0.16983299,-0.001795724
564,-0.17090513,-0.16933815,-0.0015669763
565,-0.1692771,-0.1684445,-0.0008326024
566,-0.16818093,-0.16672178,-0.0014591515
567,-0.16755663,-0.16577569,-0.0017809421
568,-0.16648702,-0.16547619,-0.0010108352
569,-0.1660486,-0.1648881,-0.0011605024
570,-0.16580872,-0.16502616,-0.0007825643
571,-0.16437191,-0.16539152,0.001019612
572,-0.16291608,-0.1645469,0.0016308278
573,-0.16228278,-0.16360652,0.0013237447
574,-0.16185617,-0.16341135,0.0015551746
575,-0.1609242,-0.16335809,0.002433896
576,-0.15962012,-0.16261904,0.0029989183
577,-0.15973997,-0.16143866,0.0016986877
578,-0.1584249,-0.16159226,0.003167361
579,-0.15707731,-0.16025856,0.003181249
580,-0.15473326,-0.15880273,0.0040694773
581,-0.15441486,-0.15623182,0.0018169582
582,-0.15205924,-0.15548703,0.0034277886
583,-0.15104541,-0.15282592,0.00178051
584,-0.15001291,-0.15148675,0.001473844
585,-0.14784104,-0.1502342,0.0023931563
586,-0.1463398,-0.14780919,0.0014693886
587,-0.14537519,-0.1461508,0.00077560544
588,-0.14382543,-0.14498223,0.001156807
589,-0.14199911,-0.14325365,0.0012545437
590,-0.13771443,-0.1412437,0.0035292655
591,-0.13572048,-0.13688946,0.0011689812
592,-0.13544208,-0.13490574,-0.0005363375
593,-0.13388775,-0.13461114,0.0007233918
594,-0.13246463,-0.13298295,0.000518322
595,-0.1309934,-0.1314707,0.0004772991
596,-0.13031197,-0.12980974,-0.00050222874
597,-0.12970152,-0.12905988,-0.000641644
598,-0.12891309,-0.12838702,-0.0005260706
599,-0.12771465,-0.12768638,-2.8267503e-05
600,-0.12466153,-0.1267436,0.0020820722
601,-0.12385447,-0.12429573,0.00044125319
602,-0.12222984,-0.12462591,0.0023960695
603,-0.1208696,-0.12524661,0.004377015
604,-0.11911505,-0.1278331,0.008718051
605,-0.11765412,-0.108012475,-0.009641647
