Time Step,True rot_1,Predicted rot_1,Error
672,-0.38,-0.38125005,0.0012500584
673,-0.39,-0.39041036,0.00041037798
674,-0.4,-0.40026596,0.00026595592
675,-0.41,-0.41068923,0.0006892383
676,-0.42,-0.42121163,0.0012116432
677,-0.43,-0.43150276,0.0015027523
678,-0.44,-0.44160774,0.0016077459
679,-0.45,-0.45164058,0.001640588
680,-0.46,-0.46161833,0.0016183257
681,-0.48,-0.471704,-0.008295983
682,-0.49,-0.49165404,0.0016540289
683,-0.5,-0.5013818,0.0013818145
684,-0.51,-0.5111126,0.0011125803
685,-0.52,-0.5209286,0.00092864037
686,-0.53,-0.53087395,0.0008739829
687,-0.54,-0.5408127,0.0008126497
688,-0.55,-0.55074215,0.00074213743
689,-0.56,-0.56064796,0.0006479621
690,-0.57,-0.5705225,0.0005224943
691,-0.58,-0.58042943,0.00042945147
692,-0.59,-0.59027094,0.00027096272
693,-0.59,-0.60016966,0.010169685
694,-0.6,-0.6000316,3.159046e-05
695,-0.61,-0.6099472,-5.2809715e-05
