Time Step,True pos_x,Predicted pos_x,Error
606,-0.22647594,-0.21885075,-0.0076251924
607,-0.2324698,-0.22594817,-0.0065216273
608,-0.24542627,-0.23139158,-0.0140346885
609,-0.2585296,-0.24390493,-0.01462467
610,-0.26511964,-0.25663623,-0.00848341
611,-0.27162182,-0.26304883,-0.008572996
612,-0.2803417,-0.2697587,-0.010583013
613,-0.2873166,-0.27792,-0.009396583
614,-0.29541123,-0.284742,-0.010669231
615,-0.3026315,-0.2927604,-0.009871095
616,-0.3093974,-0.30000314,-0.009394258
617,-0.31845248,-0.30680898,-0.011643499
618,-0.3256763,-0.31628227,-0.00939402
619,-0.3340054,-0.3234741,-0.010531276
620,-0.33997723,-0.3320548,-0.007922441
621,-0.346905,-0.33820853,-0.008696467
622,-0.35604176,-0.34509853,-0.010943234
623,-0.3597198,-0.35440615,-0.0053136647
624,-0.36612108,-0.35833034,-0.0077907443
625,-0.371571,-0.36487937,-0.0066916347
626,-0.37803596,-0.37062308,-0.0074128807
627,-0.38251814,-0.37738085,-0.0051372945
628,-0.38889033,-0.3821238,-0.006766528
629,-0.4004213,-0.38880473,-0.011616558
630,-0.4061817,-0.40048674,-0.0056949556
631,-0.4111785,-0.40632805,-0.004850447
632,-0.41413444,-0.41143286,-0.0027015805
633,-0.4197612,-0.41446528,-0.0052959323
634,-0.4248892,-0.41984734,-0.0050418675
635,-0.4281195,-0.42463657,-0.0034829378
636,-0.43218547,-0.4277559,-0.004429579
